"ID","Data/Hora","Status","Módulo","Observação","Utilizador"
"1775","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1776","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"1777","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1778","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"1779","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'mauri'.","mauri"
"1780","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1781","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1782","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1783","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'convidado_01'.","convidado_01"
"1784","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'ana_silva'.","ana_silva"
"1785","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1786","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1787","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'admin'.","admin"
"1788","2026-07-11 21:13:17","ATENCAO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1789","2026-07-11 21:13:17","ATENCAO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1790","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1791","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1792","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1793","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"1794","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"1795","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1796","2026-07-11 21:13:17","ATENCAO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1797","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Timeout na ligação pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1798","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"1799","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Timeout na ligação pelo utilizador 'admin'.","admin"
"1800","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1801","2026-07-11 21:13:17","CRITICO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1802","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1803","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"1804","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1805","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1806","2026-07-11 21:13:17","CRITICO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1807","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1808","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1809","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"1810","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"1811","2026-07-11 21:13:17","CRITICO","SENSORES","Porta Principal aberta.","Desconhecido"
"1812","2026-07-11 21:13:17","CRITICO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1813","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1814","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"1815","2026-07-11 21:13:17","CRITICO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1816","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1817","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'api_gateway'.","api_gateway"
"1818","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"1819","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1820","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"1821","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1822","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"1823","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1824","2026-07-11 21:13:17","INFO","BASE_DADOS","Query executada com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1825","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1826","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1827","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'mauri'.","mauri"
"1828","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1829","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1830","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'api_gateway'.","api_gateway"
"1831","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1832","2026-07-11 21:13:17","INFO","BASE_DADOS","Query executada com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1833","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"1834","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1835","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"1836","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1837","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1838","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1839","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1840","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1841","2026-07-11 21:13:17","ATENCAO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1842","2026-07-11 21:13:17","CRITICO","SENSORES","Porta Principal aberta.","Desconhecido"
"1843","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1844","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1845","2026-07-11 21:13:17","ATENCAO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1846","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1847","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"1848","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"1849","2026-07-11 21:13:17","ATENCAO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1850","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"1851","2026-07-11 21:13:17","CRITICO","SENSORES","Porta Principal aberta.","Desconhecido"
"1852","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1853","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1854","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1855","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1856","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1857","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"1858","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Query executada com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"1859","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Query executada com sucesso pelo utilizador 'admin'.","admin"
"1860","2026-07-11 21:13:17","INFO","BASE_DADOS","Query executada com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1861","2026-07-11 21:13:17","CRITICO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1862","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1863","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Query executada com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1864","2026-07-11 21:13:17","CRITICO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1865","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1866","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'ana_silva'.","ana_silva"
"1867","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1868","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"1869","2026-07-11 21:13:17","CRITICO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1870","2026-07-11 21:13:17","ATENCAO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1871","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"1872","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1873","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1874","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1875","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1876","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1877","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"1878","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"1879","2026-07-11 21:13:17","CRITICO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1880","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1881","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"1882","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"1883","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1884","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1885","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'convidado_01'.","convidado_01"
"1886","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1887","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'mauri'.","mauri"
"1888","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"1889","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1890","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1891","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1892","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1893","2026-07-11 21:13:17","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"1894","2026-07-11 21:13:17","CRITICO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1895","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1896","2026-07-11 21:13:17","CRITICO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1897","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1898","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"1899","2026-07-11 21:13:17","CRITICO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1900","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"1901","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1902","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"1903","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1904","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1905","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1906","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'ana_silva'.","ana_silva"
"1907","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1908","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1909","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1910","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1911","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1912","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1913","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1914","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Query executada com sucesso pelo utilizador 'mauri'.","mauri"
"1915","2026-07-11 21:13:17","CRITICO","SENSORES","Porta Principal aberta.","Desconhecido"
"1916","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1917","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1918","2026-07-11 21:13:17","ATENCAO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1919","2026-07-11 21:13:17","CRITICO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1920","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1921","2026-07-11 21:13:17","ATENCAO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1922","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1923","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1924","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"1925","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1926","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1927","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"1928","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"1929","2026-07-11 21:13:17","INFO","BASE_DADOS","Timeout na ligação pelo utilizador 'api_gateway'.","api_gateway"
"1930","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1931","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"1932","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1933","2026-07-11 21:13:17","ATENCAO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1934","2026-07-11 21:13:17","CRITICO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1935","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1936","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1937","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1938","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1939","2026-07-11 21:13:17","CRITICO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1940","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1941","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1942","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"1943","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1944","2026-07-11 21:13:17","CRITICO","SENSORES","Porta Principal aberta.","Desconhecido"
"1945","2026-07-11 21:13:17","CRITICO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1946","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"1947","2026-07-11 21:13:17","INFO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'convidado_01'.","convidado_01"
"1948","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1949","2026-07-11 21:13:17","INFO","BASE_DADOS","Query executada com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1950","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Erro de integridade referencial pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1951","2026-07-11 21:13:17","ATENCAO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1952","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1953","2026-07-11 21:13:17","INFO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1954","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1955","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'admin'.","admin"
"1956","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"1957","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1958","2026-07-11 21:13:17","ATENCAO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1959","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1960","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1961","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1962","2026-07-11 21:13:17","ATENCAO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1963","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1964","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1965","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1966","2026-07-11 21:13:17","CRITICO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1967","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Timeout na ligação pelo utilizador 'ana_silva'.","ana_silva"
"1968","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1969","2026-07-11 21:13:17","INFO","SENSORES","Movimento detetado no Corredor B.","Desconhecido"
"1970","2026-07-11 21:13:17","ATENCAO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"1971","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1972","2026-07-11 21:13:17","INFO","SENSORES","Porta Principal aberta.","Desconhecido"
"1973","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'nuno_gomes'.","nuno_gomes"
"1974","2026-07-11 21:13:17","ATENCAO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1975","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1976","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Timeout na ligação pelo utilizador 'mauri'.","mauri"
"1977","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Query executada com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1978","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Timeout na ligação pelo utilizador 'admin'.","admin"
"1979","2026-07-11 21:13:17","ATENCAO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1980","2026-07-11 21:13:17","CRITICO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1981","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"1982","2026-07-11 21:13:17","INFO","BASE_DADOS","Query executada com sucesso pelo utilizador 'ana_silva'.","ana_silva"
"1983","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1984","2026-07-11 21:13:17","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1985","2026-07-11 21:13:17","INFO","CAMARAS","Gravação iniciada por movimento na Câmara_01.","Desconhecido"
"1986","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1987","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'admin'.","admin"
"1988","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"1989","2026-07-11 21:13:17","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"1990","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"1991","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"1992","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"1993","2026-07-11 21:13:17","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"1994","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"1995","2026-07-11 21:13:17","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"1996","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"1997","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"1998","2026-07-11 21:13:17","CRITICO","BASE_DADOS","Query executada com sucesso pelo utilizador 'admin'.","admin"
"1999","2026-07-11 21:13:17","INFO","SENSORES","Sensor de fumos ativo.","Desconhecido"
"2000","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
"2001","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"2002","2026-07-11 21:13:17","ATENCAO","BASE_DADOS","Timeout na ligação pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"2003","2026-07-11 21:13:17","ATENCAO","SENSORES","Porta Principal aberta.","Desconhecido"
"2004","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"2005","2026-07-11 21:13:17","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"2006","2026-07-11 21:13:17","INFO","CAMARAS","Falha de armazenamento no DVR_02.","Desconhecido"
"2007","2026-07-11 21:13:17","INFO","BASE_DADOS","Timeout na ligação pelo utilizador 'ana_silva'.","ana_silva"
"2008","2026-07-11 21:13:17","INFO","BASE_DADOS","Cópia de segurança (Backup) concluída pelo utilizador 'api_gateway'.","api_gateway"
"2009","2026-07-11 21:13:17","ATENCAO","CAMARAS","Perda de sinal de vídeo na Câmara_04.","Desconhecido"
"2010","2026-07-11 21:13:17","INFO","SENSORES","Temperatura da Sala de Servidores acima do normal.","Desconhecido"
